order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned
ORD005780,CUST02455,Bangalore,Male,25-30,Google Ad,No,2024-03-27,Protein Bar - Peanut Butter,Nutrition,180,1,180,10,No
ORD000426,CUST01386,Pune,Other,18-24,Referral,No,2024-03-27,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD006252,CUST01470,Hyderabad,Male,36-45,Google Ad,No,2024-03-27,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD004401,CUST02015,Delhi,Male,25-30,Google Ad,No,2024-03-27,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD006310,CUST00610,Delhi,Female,25-30,Google Ad,Yes,2024-03-27,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No
ORD007825,CUST02509,Ahmedabad,Male,36-45,Organic Search,No,2024-03-27,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD002659,CUST00111,Lucknow,Male,18-24,Google Ad,No,2024-03-27,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD007972,CUST02266,Kolkata,Female,36-45,Referral,No,2024-03-27,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD005392,CUST02847,Bangalore,Other,25-30,Instagram Ad,No,2024-03-28,Muesli - No Added Sugar,Nutrition,299,2,598,10,No
ORD004757,CUST00808,Delhi,Female,18-24,Google Ad,No,2024-03-28,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD004405,CUST01466,Bangalore,Female,25-30,Instagram Ad,No,2024-03-28,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD004495,CUST02207,Delhi,Male,36-45,Organic Search,No,2024-03-28,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD006686,CUST01860,Delhi,Male,18-24,Instagram Ad,Yes,2024-03-28,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD003743,CUST01674,Chennai,Female,31-35,Google Ad,No,2024-03-28,Sanitary Pads - Regular,Wellness,199,2,398,10,No
ORD002066,CUST01297,Jaipur,Male,31-35,Organic Search,No,2024-03-28,Dog Food - Chicken 1kg,Pet Care,599,3,1797,0,No
ORD002254,CUST01836,Delhi,Female,36-45,Organic Search,No,2024-03-28,Moisturiser SPF 50,Skincare,499,2,998,10,No
ORD006700,CUST01705,Ahmedabad,Other,18-24,Referral,No,2024-03-28,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD004089,CUST00577,Delhi,Other,36-45,Instagram Ad,No,2024-03-28,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD003789,CUST02804,Mumbai,Male,31-35,Referral,Yes,2024-03-28,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD002983,CUST01209,Mumbai,Other,31-35,Google Ad,Yes,2024-03-28,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD006487,CUST01042,Delhi,Male,31-35,Instagram Ad,Yes,2024-03-28,Moisturiser SPF 50,Skincare,499,1,499,10,No
ORD004244,CUST02451,Mumbai,Male,31-35,Instagram Ad,No,2024-03-28,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD005927,CUST02625,Pune,Female,25-30,Instagram Ad,Yes,2024-03-28,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD007249,CUST00347,Delhi,Other,31-35,Referral,Yes,2024-03-29,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No
ORD007223,CUST02194,Bangalore,Male,25-30,Influencer,Yes,2024-03-29,Sanitary Pads - Regular,Wellness,199,1,199,5,No
ORD007707,CUST00381,Ahmedabad,Male,18-24,Google Ad,Yes,2024-03-29,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD001260,CUST00994,Hyderabad,Female,18-24,Instagram Ad,No,2024-03-29,Sanitary Pads - Heavy Flow,Wellness,249,2,498,10,No
ORD003016,CUST00187,Ahmedabad,Female,18-24,Google Ad,No,2024-03-29,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD000883,CUST01831,Bangalore,Male,18-24,Google Ad,No,2024-03-29,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD001852,CUST01788,Pune,Male,25-30,Referral,Yes,2024-03-29,Moisturiser SPF 50,Skincare,499,2,998,10,No
ORD002153,CUST02975,Ahmedabad,Other,18-24,Organic Search,Yes,2024-03-29,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD000468,CUST02382,Bangalore,Female,18-24,Influencer,Yes,2024-03-29,Cat Treats - Tuna,Pet Care,249,2,498,15,No
ORD003394,CUST00986,Ahmedabad,Female,31-35,Instagram Ad,No,2024-03-29,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD006728,CUST00359,Hyderabad,Male,25-30,Instagram Ad,Yes,2024-03-30,Protein Bar - Peanut Butter,Nutrition,180,2,360,5,No
ORD003014,CUST02046,Mumbai,Female,18-24,Instagram Ad,No,2024-03-30,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD003911,CUST01948,Pune,Female,18-24,Google Ad,Yes,2024-03-30,Dog Food - Chicken 1kg,Pet Care,599,2,1198,15,No
ORD007586,CUST00905,Kolkata,Other,25-30,Referral,Yes,2024-03-30,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD003168,CUST00269,Mumbai,Male,18-24,Influencer,No,2024-03-30,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD005514,CUST01920,Jaipur,Male,31-35,Instagram Ad,Yes,2024-03-30,Cat Treats - Tuna,Pet Care,249,2,498,10,No
ORD004653,CUST00248,Chennai,Other,18-24,Referral,No,2024-03-30,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD006173,CUST01270,Delhi,Male,31-35,Google Ad,No,2024-03-30,Peanut Butter - Crunchy,Nutrition,349,2,698,5,No
ORD002364,CUST02631,Hyderabad,Other,25-30,Referral,No,2024-03-30,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD005976,CUST01019,Pune,Other,25-30,Organic Search,No,2024-03-30,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD007134,CUST02691,Bangalore,Male,18-24,Organic Search,Yes,2024-03-31,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD004012,CUST02255,Chennai,Male,18-24,Instagram Ad,No,2024-03-31,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD002468,CUST02110,Mumbai,Other,25-30,Organic Search,No,2024-03-31,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No
ORD004233,CUST02259,Kolkata,Other,25-30,Google Ad,No,2024-03-31,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD004004,CUST01218,Chennai,Male,25-30,Google Ad,Yes,2024-03-31,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD002807,CUST00648,Hyderabad,Male,18-24,Referral,No,2024-03-31,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD004789,CUST01264,Mumbai,Male,18-24,Google Ad,No,2024-03-31,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD006410,CUST00280,Kolkata,Female,18-24,Instagram Ad,Yes,2024-03-31,Sanitary Pads - Regular,Wellness,199,1,199,15,No
ORD006414,CUST00231,Bangalore,Male,36-45,Influencer,No,2024-03-31,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD002241,CUST00326,Ahmedabad,Other,18-24,Instagram Ad,No,2024-04-01,Sanitary Pads - Regular,Wellness,199,2,398,0,No
ORD003837,CUST02321,Jaipur,Male,25-30,Organic Search,Yes,2024-04-01,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD007329,CUST02157,Pune,Female,18-24,Instagram Ad,No,2024-04-01,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD000814,CUST02517,Pune,Female,18-24,Organic Search,No,2024-04-01,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD005634,CUST01068,Jaipur,Other,31-35,Organic Search,No,2024-04-01,Moisturiser SPF 50,Skincare,499,1,499,10,No
ORD007660,CUST01612,Bangalore,Other,25-30,Influencer,No,2024-04-01,Muesli - No Added Sugar,Nutrition,299,2,598,0,Yes
ORD005158,CUST01448,Mumbai,Male,45+,Instagram Ad,No,2024-04-01,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD002630,CUST00760,Lucknow,Female,25-30,Instagram Ad,No,2024-04-01,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD004670,CUST01941,Mumbai,Other,31-35,Google Ad,No,2024-04-01,Protein Bar - Coffee,Nutrition,180,1,180,0,Yes
ORD000662,CUST00851,Mumbai,Female,18-24,Influencer,No,2024-04-01,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD005082,CUST02019,Hyderabad,Male,31-35,Referral,Yes,2024-04-01,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD001437,CUST00805,Mumbai,Other,18-24,Organic Search,No,2024-04-01,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD004340,CUST02088,Pune,Male,25-30,Referral,Yes,2024-04-01,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD003955,CUST02918,Mumbai,Male,31-35,Instagram Ad,Yes,2024-04-01,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD002672,CUST00756,Bangalore,Other,25-30,Organic Search,No,2024-04-01,Sanitary Pads - Heavy Flow,Wellness,249,3,747,5,No
ORD000266,CUST00232,Mumbai,Other,25-30,Instagram Ad,No,2024-04-01,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD006942,CUST00325,Mumbai,Male,18-24,Organic Search,No,2024-04-02,Protein Bar - Peanut Butter,Nutrition,180,2,360,5,No
ORD001150,CUST02707,Bangalore,Male,31-35,Instagram Ad,No,2024-04-02,Vitamin C Serum,Skincare,599,1,599,5,No
ORD006468,CUST01574,Delhi,Other,45+,Referral,No,2024-04-02,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD004083,CUST00911,Ahmedabad,Female,18-24,Google Ad,No,2024-04-02,Cat Treats - Tuna,Pet Care,249,1,249,10,No
ORD002580,CUST00423,Chennai,Other,31-35,Instagram Ad,No,2024-04-02,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD001734,CUST01824,Bangalore,Female,18-24,Instagram Ad,No,2024-04-02,Vitamin C Serum,Skincare,599,1,599,0,No
ORD007861,CUST01592,Pune,Male,25-30,Google Ad,Yes,2024-04-03,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD007841,CUST00681,Chennai,Other,36-45,Referral,No,2024-04-03,Moisturiser SPF 50,Skincare,499,2,998,5,No
ORD001497,CUST00480,Pune,Male,36-45,Google Ad,No,2024-04-04,Peanut Butter - Crunchy,Nutrition,349,2,698,10,No
ORD000241,CUST02361,Mumbai,Male,18-24,Instagram Ad,No,2024-04-04,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD003814,CUST00732,Ahmedabad,Male,25-30,Referral,No,2024-04-04,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD002606,CUST00441,Kolkata,Other,25-30,Instagram Ad,No,2024-04-04,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No
ORD003884,CUST02993,Chennai,Male,18-24,Instagram Ad,No,2024-04-04,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD001267,CUST02267,Bangalore,Female,25-30,Instagram Ad,No,2024-04-04,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD004946,CUST01306,Bangalore,Male,25-30,Instagram Ad,No,2024-04-04,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD006325,CUST02328,Delhi,Male,18-24,Instagram Ad,No,2024-04-04,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD000180,CUST01408,Mumbai,Female,25-30,Referral,No,2024-04-04,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD007751,CUST02624,Mumbai,Female,18-24,Organic Search,Yes,2024-04-04,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD007924,CUST01391,Lucknow,Other,25-30,Instagram Ad,No,2024-04-04,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No
ORD000837,CUST01256,Bangalore,Other,31-35,Influencer,No,2024-04-04,Sanitary Pads - Heavy Flow,Wellness,249,3,747,5,No
ORD002077,CUST00270,Hyderabad,Female,25-30,Instagram Ad,No,2024-04-05,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD005404,CUST01950,Mumbai,Male,36-45,Instagram Ad,No,2024-04-05,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD007055,CUST02785,Ahmedabad,Other,25-30,Organic Search,No,2024-04-05,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD001719,CUST00578,Delhi,Male,18-24,Google Ad,No,2024-04-05,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No
ORD006057,CUST00779,Mumbai,Male,31-35,Instagram Ad,No,2024-04-05,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD002226,CUST00047,Pune,Male,18-24,Referral,No,2024-04-05,Sanitary Pads - Regular,Wellness,199,1,199,5,No
ORD001909,CUST01265,Delhi,Other,25-30,Google Ad,No,2024-04-05,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD003883,CUST00950,Mumbai,Other,25-30,Instagram Ad,No,2024-04-05,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD006362,CUST00569,Pune,Other,25-30,Influencer,No,2024-04-05,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD006786,CUST01600,Delhi,Other,25-30,Google Ad,No,2024-04-05,Shampoo - Anti Dandruff,Haircare,349,3,1047,5,No
ORD000301,CUST02565,Bangalore,Male,25-30,Referral,Yes,2024-04-05,Peanut Butter - Crunchy,Nutrition,349,3,1047,5,No
ORD003225,CUST01702,Chennai,Male,25-30,Organic Search,No,2024-04-05,Moisturiser SPF 50,Skincare,499,1,499,15,No
ORD004283,CUST00704,Mumbai,Female,31-35,Google Ad,No,2024-04-05,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD005477,CUST02938,Mumbai,Male,18-24,Google Ad,No,2024-04-05,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD002715,CUST00999,Mumbai,Female,31-35,Google Ad,No,2024-04-05,Sanitary Pads - Heavy Flow,Wellness,249,1,249,5,No
ORD001697,CUST00824,Bangalore,Female,25-30,Influencer,Yes,2024-04-06,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD000159,CUST01759,Pune,Female,25-30,Google Ad,No,2024-04-06,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD001752,CUST00472,Bangalore,Male,18-24,Instagram Ad,Yes,2024-04-06,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No
ORD001338,CUST00997,Ahmedabad,Male,31-35,Instagram Ad,No,2024-04-06,Moisturiser SPF 50,Skincare,499,2,998,10,No
ORD004372,CUST01206,Delhi,Male,25-30,Google Ad,No,2024-04-06,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD001189,CUST01185,Delhi,Male,25-30,Google Ad,No,2024-04-06,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No
ORD003468,CUST00323,Mumbai,Male,18-24,Google Ad,Yes,2024-04-06,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,Yes
ORD004601,CUST00262,Pune,Female,36-45,Instagram Ad,Yes,2024-04-06,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD005595,CUST01582,Mumbai,Male,18-24,Influencer,No,2024-04-06,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD007135,CUST01931,Ahmedabad,Male,25-30,Instagram Ad,No,2024-04-06,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD006915,CUST02998,Jaipur,Female,31-35,Instagram Ad,Yes,2024-04-06,Sanitary Pads - Heavy Flow,Wellness,249,3,747,0,No
ORD002772,CUST01702,Chennai,Male,25-30,Organic Search,No,2024-04-06,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD002209,CUST01554,Delhi,Other,25-30,Referral,No,2024-04-07,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD007764,CUST01700,Delhi,Other,45+,Instagram Ad,No,2024-04-07,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD005448,CUST00811,Bangalore,Other,25-30,Google Ad,No,2024-04-07,Sanitary Pads - Regular,Wellness,199,1,199,5,Yes
ORD007804,CUST01671,Delhi,Male,31-35,Referral,No,2024-04-07,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD004644,CUST00734,Bangalore,Male,18-24,Organic Search,Yes,2024-04-07,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD000401,CUST02899,Delhi,Other,25-30,Referral,No,2024-04-07,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD004225,CUST02525,Hyderabad,Female,25-30,Instagram Ad,Yes,2024-04-07,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD003962,CUST02710,Kolkata,Male,25-30,Organic Search,No,2024-04-07,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD007363,CUST01078,Chennai,Male,36-45,Instagram Ad,No,2024-04-07,Vitamin C Serum,Skincare,599,2,1198,15,No
ORD002857,CUST02032,Mumbai,Male,25-30,Instagram Ad,No,2024-04-08,Protein Bar - Dark Chocolate,Nutrition,180,1,180,15,No
ORD001984,CUST00403,Bangalore,Male,18-24,Referral,No,2024-04-08,Face Wash - Charcoal,Skincare,299,1,299,5,No
ORD005772,CUST01289,Chennai,Other,36-45,Organic Search,No,2024-04-08,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD001169,CUST01226,Bangalore,Female,18-24,Instagram Ad,No,2024-04-08,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD003878,CUST00096,Hyderabad,Female,18-24,Organic Search,No,2024-04-08,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No
ORD002909,CUST02698,Delhi,Male,31-35,Referral,No,2024-04-08,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD000636,CUST01484,Lucknow,Female,18-24,Google Ad,No,2024-04-08,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD000612,CUST01859,Mumbai,Other,18-24,Instagram Ad,No,2024-04-08,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD001507,CUST01127,Delhi,Other,25-30,Organic Search,Yes,2024-04-09,Face Wash - Charcoal,Skincare,299,1,299,15,No
ORD002800,CUST01202,Bangalore,Male,36-45,Instagram Ad,No,2024-04-09,Sanitary Pads - Heavy Flow,Wellness,249,2,498,5,No
ORD007368,CUST01819,Mumbai,Other,31-35,Google Ad,No,2024-04-09,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD006425,CUST01710,Pune,Other,25-30,Instagram Ad,No,2024-04-09,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD005753,CUST02808,Bangalore,Female,18-24,Referral,No,2024-04-09,Sanitary Pads - Regular,Wellness,199,2,398,0,No
ORD005888,CUST02967,Mumbai,Male,31-35,Instagram Ad,Yes,2024-04-09,Protein Bar - Peanut Butter,Nutrition,180,1,180,15,No
ORD002649,CUST01026,Bangalore,Female,31-35,Google Ad,Yes,2024-04-09,Cat Treats - Tuna,Pet Care,249,1,249,15,No
ORD002217,CUST01808,Bangalore,Female,36-45,Instagram Ad,No,2024-04-09,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD003453,CUST01324,Mumbai,Male,18-24,Referral,Yes,2024-04-09,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD006340,CUST02861,Bangalore,Other,25-30,Instagram Ad,No,2024-04-09,Protein Bar - Coffee,Nutrition,180,3,540,0,Yes
ORD006192,CUST01043,Mumbai,Other,25-30,Instagram Ad,No,2024-04-09,Cat Treats - Tuna,Pet Care,249,3,747,0,No
ORD006372,CUST00222,Mumbai,Other,31-35,Organic Search,Yes,2024-04-09,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD002555,CUST02985,Bangalore,Male,31-35,Instagram Ad,No,2024-04-09,Vitamin C Serum,Skincare,599,1,599,10,No
ORD002253,CUST01338,Hyderabad,Male,25-30,Organic Search,No,2024-04-09,Vitamin C Serum,Skincare,599,1,599,0,Yes
ORD000525,CUST00844,Hyderabad,Male,18-24,Referral,No,2024-04-09,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD005876,CUST00135,Delhi,Other,36-45,Google Ad,Yes,2024-04-10,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD002870,CUST01127,Delhi,Other,25-30,Organic Search,Yes,2024-04-10,Protein Bar - Peanut Butter,Nutrition,180,3,540,0,No
ORD004151,CUST02510,Delhi,Other,36-45,Google Ad,Yes,2024-04-10,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD007839,CUST02500,Jaipur,Other,36-45,Google Ad,Yes,2024-04-10,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD003199,CUST00917,Bangalore,Other,25-30,Referral,Yes,2024-04-10,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,Yes
ORD005519,CUST01863,Mumbai,Female,31-35,Google Ad,No,2024-04-10,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD002219,CUST01489,Pune,Female,31-35,Instagram Ad,No,2024-04-10,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No
ORD006907,CUST00653,Mumbai,Male,31-35,Referral,Yes,2024-04-10,Cat Treats - Tuna,Pet Care,249,1,249,10,No
ORD005174,CUST00367,Mumbai,Female,45+,Influencer,No,2024-04-10,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD001164,CUST02093,Mumbai,Male,31-35,Instagram Ad,No,2024-04-10,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD004320,CUST00339,Hyderabad,Other,25-30,Google Ad,No,2024-04-10,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD003623,CUST00942,Delhi,Female,25-30,Organic Search,No,2024-04-10,Sanitary Pads - Regular,Wellness,199,3,597,10,No
ORD001615,CUST00132,Bangalore,Other,36-45,Google Ad,No,2024-04-10,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD006928,CUST00240,Mumbai,Other,25-30,Instagram Ad,No,2024-04-10,Dog Food - Chicken 1kg,Pet Care,599,3,1797,15,No
ORD005492,CUST02112,Hyderabad,Female,18-24,Google Ad,No,2024-04-11,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD000277,CUST02409,Hyderabad,Female,18-24,Instagram Ad,Yes,2024-04-11,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD000545,CUST02237,Kolkata,Other,25-30,Referral,No,2024-04-11,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD001027,CUST00537,Chennai,Male,25-30,Google Ad,No,2024-04-11,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD002275,CUST00533,Bangalore,Female,36-45,Instagram Ad,Yes,2024-04-11,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD002952,CUST02130,Ahmedabad,Other,45+,Google Ad,No,2024-04-11,Muesli - No Added Sugar,Nutrition,299,1,299,10,No
ORD005820,CUST01850,Ahmedabad,Other,18-24,Organic Search,Yes,2024-04-11,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD006316,CUST02632,Chennai,Female,25-30,Organic Search,Yes,2024-04-11,Peanut Butter - Crunchy,Nutrition,349,3,1047,15,No
ORD004857,CUST01501,Mumbai,Other,31-35,Referral,No,2024-04-12,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD004637,CUST02095,Delhi,Female,18-24,Organic Search,No,2024-04-12,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD001084,CUST01808,Bangalore,Female,36-45,Instagram Ad,No,2024-04-12,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD001783,CUST00325,Mumbai,Male,18-24,Organic Search,No,2024-04-12,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD004184,CUST01460,Bangalore,Female,36-45,Organic Search,No,2024-04-12,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD007227,CUST00817,Mumbai,Male,31-35,Google Ad,No,2024-04-12,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD000574,CUST00027,Delhi,Other,36-45,Google Ad,No,2024-04-12,Shampoo - Anti Dandruff,Haircare,349,3,1047,15,No
ORD007656,CUST02294,Mumbai,Female,18-24,Instagram Ad,Yes,2024-04-12,Sanitary Pads - Regular,Wellness,199,2,398,0,No
ORD007421,CUST01896,Delhi,Female,31-35,Instagram Ad,Yes,2024-04-12,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD002194,CUST01096,Mumbai,Other,18-24,Organic Search,No,2024-04-12,Vitamin C Serum,Skincare,599,2,1198,5,No
ORD007198,CUST02270,Chennai,Other,31-35,Organic Search,Yes,2024-04-12,Sanitary Pads - Regular,Wellness,199,1,199,5,No
ORD000357,CUST01917,Delhi,Other,25-30,Organic Search,No,2024-04-13,Protein Bar - Coffee,Nutrition,180,3,540,15,No
ORD007380,CUST01846,Mumbai,Female,25-30,Influencer,No,2024-04-13,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD002183,CUST02777,Mumbai,Female,31-35,Referral,No,2024-04-13,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD007082,CUST01031,Bangalore,Female,25-30,Organic Search,No,2024-04-13,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD002918,CUST01514,Delhi,Other,25-30,Referral,No,2024-04-13,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD003733,CUST01400,Hyderabad,Female,25-30,Organic Search,No,2024-04-13,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD002944,CUST00464,Kolkata,Male,36-45,Influencer,No,2024-04-13,Vitamin C Serum,Skincare,599,1,599,5,Yes
ORD002824,CUST01662,Bangalore,Female,18-24,Influencer,No,2024-04-13,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD000996,CUST01756,Chennai,Male,25-30,Influencer,No,2024-04-13,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,Yes
ORD003524,CUST02559,Bangalore,Female,36-45,Referral,No,2024-04-13,Vitamin C Serum,Skincare,599,2,1198,10,No
ORD002109,CUST02737,Hyderabad,Other,25-30,Instagram Ad,No,2024-04-13,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
ORD007892,CUST00622,Lucknow,Male,25-30,Google Ad,No,2024-04-13,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD007533,CUST02449,Delhi,Female,18-24,Google Ad,No,2024-04-13,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD006630,CUST01991,Delhi,Other,36-45,Instagram Ad,No,2024-04-14,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
