customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,cohort_month,city,channel,is_subscriber
CUST01827,2023-05-24,2024-04-15,2,848,424.0,2023-05,Ahmedabad,Referral,No
CUST01829,2023-02-05,2024-08-24,2,529,264.5,2023-02,Delhi,Instagram Ad,No
CUST01830,2024-05-29,2024-11-25,3,777,259.0,2024-05,Pune,Google Ad,No
CUST01831,2024-03-29,2024-03-29,1,299,299.0,2024-03,Bangalore,Google Ad,No
CUST01832,2023-10-05,2024-12-11,2,429,214.5,2023-10,Mumbai,Instagram Ad,No
CUST01833,2023-01-24,2024-12-05,2,1797,898.5,2023-01,Pune,Instagram Ad,No
CUST01834,2023-04-13,2023-12-12,2,1296,648.0,2023-04,Bangalore,Google Ad,Yes
CUST01836,2024-03-10,2024-05-20,3,2244,748.0,2024-03,Delhi,Organic Search,No
CUST01837,2024-10-10,2024-10-10,1,349,349.0,2024-10,Delhi,Google Ad,No
CUST01838,2024-01-30,2024-04-20,2,1296,648.0,2024-01,Jaipur,Instagram Ad,Yes
CUST01839,2023-03-16,2024-11-05,5,1495,299.0,2023-03,Bangalore,Instagram Ad,No
CUST01841,2023-02-06,2024-01-14,3,1097,365.6666666666667,2023-02,Bangalore,Google Ad,No
CUST01842,2024-12-05,2024-12-19,2,898,449.0,2024-12,Delhi,Google Ad,No
CUST01843,2023-02-17,2024-08-30,8,4540,567.5,2023-02,Ahmedabad,Organic Search,No
CUST01844,2023-04-10,2024-10-13,4,2056,514.0,2023-04,Pune,Instagram Ad,Yes
CUST01845,2023-01-23,2024-12-03,4,2644,661.0,2023-01,Bangalore,Organic Search,Yes
CUST01846,2023-04-21,2024-09-29,8,4436,554.5,2023-04,Mumbai,Influencer,No
CUST01847,2023-10-15,2024-11-09,5,2206,441.2,2023-10,Delhi,Instagram Ad,No
CUST01848,2023-01-31,2024-05-14,3,2995,998.3333333333334,2023-01,Bangalore,Organic Search,Yes
CUST01849,2023-05-25,2023-12-24,2,897,448.5,2023-05,Bangalore,Instagram Ad,Yes
CUST01850,2023-04-22,2024-04-11,4,1377,344.25,2023-04,Ahmedabad,Organic Search,Yes
CUST01851,2023-01-24,2023-03-10,2,709,354.5,2023-01,Hyderabad,Organic Search,No
CUST01852,2024-02-21,2024-02-21,1,598,598.0,2024-02,Mumbai,Organic Search,No
CUST01853,2023-01-22,2023-09-27,3,1157,385.6666666666667,2023-01,Pune,Google Ad,No
CUST01855,2024-01-13,2024-10-09,2,1077,538.5,2024-01,Mumbai,Instagram Ad,No
CUST01856,2023-03-26,2023-09-20,3,828,276.0,2023-03,Hyderabad,Google Ad,No
CUST01857,2023-03-06,2024-11-07,4,1994,498.5,2023-03,Delhi,Instagram Ad,No
CUST01858,2023-01-06,2024-04-15,4,2174,543.5,2023-01,Hyderabad,Instagram Ad,No
CUST01859,2023-12-12,2024-04-08,4,2492,623.0,2023-12,Mumbai,Instagram Ad,No
CUST01860,2023-06-21,2024-10-08,6,2096,349.3333333333333,2023-06,Delhi,Instagram Ad,Yes
CUST01862,2023-06-13,2024-10-30,3,1494,498.0,2023-06,Hyderabad,Google Ad,No
CUST01863,2023-08-06,2024-08-05,3,1377,459.0,2023-08,Mumbai,Google Ad,No
CUST01864,2023-01-23,2024-05-10,5,2025,405.0,2023-01,Pune,Referral,No
CUST01865,2023-04-27,2024-08-09,4,2245,561.25,2023-04,Bangalore,Instagram Ad,No
CUST01866,2023-05-04,2024-02-04,4,2137,534.25,2023-05,Delhi,Influencer,No
CUST01867,2023-12-30,2024-10-31,3,2296,765.3333333333334,2023-12,Delhi,Referral,No
CUST01868,2023-04-07,2024-11-13,4,2445,611.25,2023-04,Delhi,Referral,Yes
CUST01870,2024-10-26,2024-10-26,1,1047,1047.0,2024-10,Mumbai,Referral,No
CUST01871,2023-02-17,2024-06-28,7,2946,420.85714285714283,2023-02,Mumbai,Google Ad,No
CUST01872,2023-05-02,2024-10-03,6,2704,450.6666666666667,2023-05,Hyderabad,Google Ad,No
CUST01873,2023-01-09,2024-12-17,5,3092,618.4,2023-01,Chennai,Instagram Ad,No
CUST01874,2023-07-28,2023-11-25,2,360,180.0,2023-07,Pune,Referral,Yes
CUST01875,2023-01-29,2024-06-13,2,897,448.5,2023-01,Kolkata,Instagram Ad,No
CUST01876,2023-06-29,2023-06-29,1,598,598.0,2023-06,Kolkata,Instagram Ad,Yes
CUST01877,2024-10-06,2024-12-28,2,959,479.5,2024-10,Jaipur,Google Ad,No
CUST01878,2023-04-08,2024-09-12,4,1626,406.5,2023-04,Ahmedabad,Referral,No
CUST01879,2023-06-14,2024-07-26,2,2046,1023.0,2023-06,Mumbai,Organic Search,No
CUST01880,2023-04-14,2024-08-03,3,1127,375.6666666666667,2023-04,Delhi,Referral,Yes
CUST01881,2023-01-07,2024-10-23,4,1177,294.25,2023-01,Bangalore,Google Ad,No
CUST01882,2023-06-28,2024-11-23,5,2485,497.0,2023-06,Pune,Organic Search,No
CUST01883,2024-09-16,2024-09-16,1,597,597.0,2024-09,Delhi,Instagram Ad,Yes
CUST01884,2024-02-17,2024-02-18,2,697,348.5,2024-02,Bangalore,Referral,No
CUST01885,2023-04-07,2023-04-07,1,199,199.0,2023-04,Delhi,Google Ad,No
CUST01886,2023-03-07,2024-11-20,5,3303,660.6,2023-03,Mumbai,Organic Search,No
CUST01887,2023-05-23,2023-05-23,1,599,599.0,2023-05,Mumbai,Referral,No
CUST01888,2023-10-25,2024-05-20,3,1926,642.0,2023-10,Hyderabad,Influencer,No
CUST01889,2023-05-19,2024-08-21,3,996,332.0,2023-05,Bangalore,Organic Search,No
CUST01890,2023-03-14,2024-10-13,4,1446,361.5,2023-03,Bangalore,Google Ad,No
CUST01892,2023-03-11,2023-03-11,1,499,499.0,2023-03,Ahmedabad,Influencer,Yes
CUST01893,2023-09-26,2024-12-29,3,2517,839.0,2023-09,Mumbai,Google Ad,No
CUST01894,2023-04-07,2023-04-07,1,180,180.0,2023-04,Hyderabad,Instagram Ad,Yes
CUST01895,2024-11-21,2024-11-21,1,1198,1198.0,2024-11,Hyderabad,Influencer,No
CUST01896,2023-02-12,2024-11-24,5,1517,303.4,2023-02,Delhi,Instagram Ad,Yes
CUST01897,2023-01-29,2024-07-16,3,2595,865.0,2023-01,Hyderabad,Google Ad,No
CUST01898,2023-12-02,2024-05-06,2,598,299.0,2023-12,Mumbai,Instagram Ad,No
CUST01899,2023-10-10,2023-10-10,1,599,599.0,2023-10,Ahmedabad,Instagram Ad,No
CUST01900,2024-06-05,2024-07-08,2,1497,748.5,2024-06,Mumbai,Influencer,No
CUST01901,2023-12-27,2024-09-22,2,379,189.5,2023-12,Mumbai,Organic Search,No
CUST01902,2024-10-06,2024-10-06,1,180,180.0,2024-10,Hyderabad,Instagram Ad,No
CUST01904,2023-05-28,2024-11-07,2,498,249.0,2023-05,Delhi,Instagram Ad,No
CUST01905,2024-09-26,2024-09-26,1,599,599.0,2024-09,Hyderabad,Influencer,No
CUST01906,2023-08-20,2024-05-21,3,2044,681.3333333333334,2023-08,Pune,Instagram Ad,No
CUST01907,2023-01-13,2024-12-30,7,3014,430.57142857142856,2023-01,Pune,Referral,No
CUST01908,2023-08-31,2024-12-27,2,598,299.0,2023-08,Chennai,Google Ad,No
CUST01909,2023-06-29,2023-06-29,1,349,349.0,2023-06,Lucknow,Organic Search,Yes
CUST01910,2023-03-07,2024-11-23,2,2096,1048.0,2023-03,Pune,Instagram Ad,Yes
CUST01911,2023-04-30,2023-08-31,2,360,180.0,2023-04,Delhi,Google Ad,No
CUST01912,2024-02-27,2024-11-28,3,1418,472.6666666666667,2024-02,Hyderabad,Google Ad,Yes
CUST01913,2023-05-29,2024-02-19,2,398,199.0,2023-05,Pune,Instagram Ad,Yes
CUST01914,2023-02-15,2024-02-27,4,1936,484.0,2023-02,Chennai,Referral,No
CUST01915,2023-11-05,2024-10-23,3,1445,481.6666666666667,2023-11,Hyderabad,Google Ad,No
CUST01916,2023-04-09,2024-12-02,3,1157,385.6666666666667,2023-04,Pune,Referral,No
CUST01917,2023-07-15,2024-04-13,3,2236,745.3333333333334,2023-07,Delhi,Organic Search,No
CUST01918,2023-12-03,2024-03-09,3,1595,531.6666666666666,2023-12,Delhi,Referral,No
CUST01919,2023-01-11,2024-12-22,5,2455,491.0,2023-01,Bangalore,Google Ad,No
CUST01920,2024-03-30,2024-03-30,1,498,498.0,2024-03,Jaipur,Instagram Ad,Yes
CUST01921,2023-03-04,2024-12-08,3,1646,548.6666666666666,2023-03,Bangalore,Organic Search,No
CUST01922,2024-01-09,2024-09-25,3,1526,508.6666666666667,2024-01,Chennai,Organic Search,No
CUST01925,2023-05-26,2023-12-06,2,1227,613.5,2023-05,Hyderabad,Instagram Ad,No
CUST01926,2023-01-18,2024-12-29,7,3939,562.7142857142857,2023-01,Chennai,Organic Search,No
CUST01927,2023-01-14,2024-07-24,4,1525,381.25,2023-01,Mumbai,Google Ad,No
CUST01928,2023-06-24,2024-09-02,2,1677,838.5,2023-06,Kolkata,Instagram Ad,No
CUST01929,2023-10-01,2024-01-14,2,1178,589.0,2023-10,Bangalore,Instagram Ad,No
CUST01930,2023-07-20,2023-12-31,3,1445,481.6666666666667,2023-07,Ahmedabad,Google Ad,No
CUST01931,2023-04-29,2024-11-24,6,3089,514.8333333333334,2023-04,Ahmedabad,Instagram Ad,No
CUST01932,2023-09-15,2024-07-26,3,2106,702.0,2023-09,Mumbai,Instagram Ad,No
CUST01933,2023-03-20,2023-08-13,2,1107,553.5,2023-03,Bangalore,Google Ad,Yes
CUST01934,2024-08-23,2024-08-23,1,349,349.0,2024-08,Chennai,Instagram Ad,No
CUST01935,2023-03-24,2024-09-24,6,3032,505.3333333333333,2023-03,Mumbai,Organic Search,Yes
CUST01936,2023-10-25,2024-05-13,2,609,304.5,2023-10,Mumbai,Organic Search,No
CUST01937,2023-02-10,2024-09-17,4,2245,561.25,2023-02,Pune,Instagram Ad,No
CUST01938,2023-12-12,2024-09-11,2,720,360.0,2023-12,Hyderabad,Instagram Ad,No
CUST01939,2023-05-14,2023-07-31,2,529,264.5,2023-05,Bangalore,Instagram Ad,No
CUST01940,2023-05-07,2024-12-04,3,1545,515.0,2023-05,Kolkata,Influencer,Yes
CUST01941,2024-12-09,2024-12-20,2,720,360.0,2024-12,Mumbai,Google Ad,No
CUST01942,2023-04-27,2023-10-05,3,1287,429.0,2023-04,Pune,Instagram Ad,No
CUST01943,2023-06-01,2024-07-28,4,3285,821.25,2023-06,Hyderabad,Google Ad,No
CUST01944,2024-06-15,2024-10-14,2,1977,988.5,2024-06,Delhi,Instagram Ad,Yes
CUST01945,2023-06-21,2024-07-19,3,1745,581.6666666666666,2023-06,Chennai,Influencer,No
CUST01946,2024-07-25,2024-09-06,2,959,479.5,2024-07,Mumbai,Referral,Yes
CUST01947,2023-01-30,2023-01-30,1,599,599.0,2023-01,Bangalore,Instagram Ad,No
CUST01948,2023-05-31,2024-06-09,4,2167,541.75,2023-05,Pune,Google Ad,Yes
CUST01949,2023-03-17,2023-03-17,1,249,249.0,2023-03,Pune,Organic Search,Yes
CUST01950,2023-06-07,2024-08-02,4,1746,436.5,2023-06,Mumbai,Instagram Ad,No
CUST01951,2023-12-20,2023-12-20,1,299,299.0,2023-12,Mumbai,Influencer,No
CUST01952,2023-01-13,2024-06-08,3,1177,392.3333333333333,2023-01,Mumbai,Organic Search,No
CUST01953,2023-08-22,2023-08-22,1,599,599.0,2023-08,Mumbai,Instagram Ad,Yes
CUST01954,2023-06-26,2024-09-17,4,1456,364.0,2023-06,Bangalore,Instagram Ad,No
CUST01956,2023-01-20,2024-10-23,4,1876,469.0,2023-01,Delhi,Google Ad,No
CUST01958,2023-03-03,2024-10-24,4,1268,317.0,2023-03,Mumbai,Instagram Ad,No
CUST01959,2023-01-06,2024-10-27,4,1704,426.0,2023-01,Kolkata,Instagram Ad,No
CUST01960,2023-01-04,2023-01-04,1,599,599.0,2023-01,Hyderabad,Google Ad,No
CUST01961,2023-09-22,2024-09-29,4,2345,586.25,2023-09,Bangalore,Instagram Ad,No
CUST01962,2023-08-26,2024-08-27,4,1777,444.25,2023-08,Pune,Referral,No
CUST01964,2024-05-02,2024-09-16,3,908,302.6666666666667,2024-05,Delhi,Google Ad,No
CUST01965,2024-03-12,2024-03-12,1,299,299.0,2024-03,Delhi,Instagram Ad,Yes
CUST01966,2023-01-09,2023-04-04,2,678,339.0,2023-01,Mumbai,Instagram Ad,No
CUST01967,2023-01-11,2023-01-11,1,1198,1198.0,2023-01,Lucknow,Instagram Ad,No
CUST01968,2023-06-11,2024-02-19,2,1096,548.0,2023-06,Mumbai,Referral,Yes
CUST01971,2023-01-28,2024-10-22,3,1457,485.6666666666667,2023-01,Bangalore,Google Ad,No
CUST01972,2023-02-26,2024-06-04,2,1096,548.0,2023-02,Chennai,Instagram Ad,No
CUST01975,2023-07-25,2024-10-31,4,4193,1048.25,2023-07,Bangalore,Instagram Ad,No
CUST01979,2023-01-21,2024-08-19,4,2293,573.25,2023-01,Mumbai,Instagram Ad,Yes
CUST01980,2023-04-26,2024-04-16,3,1097,365.6666666666667,2023-04,Mumbai,Instagram Ad,No
CUST01981,2023-04-01,2024-09-25,5,2492,498.4,2023-04,Hyderabad,Instagram Ad,Yes
CUST01982,2023-05-25,2024-12-18,4,2154,538.5,2023-05,Delhi,Referral,No
CUST01983,2023-10-30,2024-10-26,2,1597,798.5,2023-10,Mumbai,Referral,No
CUST01984,2023-03-29,2024-09-20,4,1277,319.25,2023-03,Delhi,Instagram Ad,Yes
CUST01985,2023-06-08,2023-08-05,3,2206,735.3333333333334,2023-06,Pune,Google Ad,No
CUST01987,2023-05-20,2024-03-15,6,6087,1014.5,2023-05,Mumbai,Organic Search,No
CUST01988,2024-03-18,2024-06-08,2,1677,838.5,2024-03,Delhi,Influencer,Yes
CUST01989,2024-08-12,2024-08-12,1,698,698.0,2024-08,Mumbai,Influencer,No
CUST01990,2024-03-20,2024-07-19,2,1197,598.5,2024-03,Kolkata,Instagram Ad,Yes
CUST01991,2023-03-09,2024-04-14,3,1207,402.3333333333333,2023-03,Delhi,Instagram Ad,No
CUST01992,2023-03-16,2024-05-25,5,2894,578.8,2023-03,Mumbai,Instagram Ad,Yes
CUST01993,2023-03-27,2023-08-31,2,898,449.0,2023-03,Ahmedabad,Influencer,No
CUST01994,2023-01-21,2023-11-21,5,2903,580.6,2023-01,Ahmedabad,Google Ad,Yes
CUST01995,2023-02-03,2023-02-03,1,360,360.0,2023-02,Chennai,Organic Search,No
CUST01996,2024-01-29,2024-03-02,2,1296,648.0,2024-01,Mumbai,Organic Search,Yes
CUST01997,2024-01-14,2024-12-18,4,1926,481.5,2024-01,Chennai,Referral,No
CUST01998,2023-01-13,2024-03-21,6,2953,492.1666666666667,2023-01,Kolkata,Organic Search,Yes
CUST01999,2023-10-18,2023-11-17,2,1378,689.0,2023-10,Delhi,Instagram Ad,No
CUST02000,2023-11-11,2024-05-03,2,598,299.0,2023-11,Bangalore,Influencer,Yes
CUST02001,2024-05-05,2024-09-25,2,848,424.0,2024-05,Hyderabad,Instagram Ad,No
CUST02002,2023-10-12,2024-03-26,2,878,439.0,2023-10,Delhi,Referral,No
CUST02003,2024-11-27,2024-12-04,2,448,224.0,2024-11,Mumbai,Referral,No
CUST02004,2023-03-06,2024-06-08,6,3389,564.8333333333334,2023-03,Delhi,Organic Search,No
CUST02005,2024-03-13,2024-10-31,2,848,424.0,2024-03,Pune,Google Ad,No
CUST02006,2024-01-25,2024-08-18,3,1447,482.3333333333333,2024-01,Kolkata,Referral,No
CUST02007,2023-08-11,2023-10-29,2,1047,523.5,2023-08,Bangalore,Referral,Yes
CUST02008,2023-07-12,2024-10-11,3,1357,452.3333333333333,2023-07,Chennai,Google Ad,No
CUST02009,2023-05-23,2024-12-19,5,5189,1037.8,2023-05,Mumbai,Referral,Yes
CUST02010,2023-01-20,2024-11-01,3,1028,342.6666666666667,2023-01,Kolkata,Instagram Ad,No
CUST02011,2023-09-12,2023-10-12,2,1096,548.0,2023-09,Delhi,Instagram Ad,No
CUST02012,2024-07-04,2024-07-04,1,498,498.0,2024-07,Mumbai,Organic Search,Yes
CUST02013,2023-06-09,2023-06-09,1,698,698.0,2023-06,Mumbai,Instagram Ad,Yes
CUST02014,2023-05-12,2024-01-17,3,3144,1048.0,2023-05,Hyderabad,Referral,No
CUST02015,2023-04-25,2024-04-21,3,1080,360.0,2023-04,Delhi,Google Ad,No
CUST02016,2024-12-29,2024-12-29,1,349,349.0,2024-12,Delhi,Influencer,Yes
CUST02017,2024-07-12,2024-12-07,2,1797,898.5,2024-07,Mumbai,Google Ad,No
CUST02018,2024-05-22,2024-08-29,2,1346,673.0,2024-05,Pune,Google Ad,No
CUST02019,2023-04-23,2024-09-03,3,978,326.0,2023-04,Hyderabad,Referral,Yes
CUST02020,2024-04-16,2024-04-16,1,349,349.0,2024-04,Pune,Google Ad,No
CUST02022,2023-05-09,2024-11-15,3,1426,475.3333333333333,2023-05,Hyderabad,Influencer,No
CUST02023,2023-12-29,2024-07-10,4,1376,344.0,2023-12,Kolkata,Referral,No
CUST02024,2023-04-16,2023-07-08,2,1077,538.5,2023-04,Lucknow,Google Ad,No
CUST02025,2023-03-20,2023-09-17,4,2016,504.0,2023-03,Mumbai,Google Ad,No
CUST02026,2023-04-21,2023-10-26,4,1008,252.0,2023-04,Lucknow,Google Ad,Yes
CUST02027,2023-06-20,2024-11-21,6,2864,477.3333333333333,2023-06,Pune,Instagram Ad,No
CUST02028,2024-06-23,2024-06-23,1,180,180.0,2024-06,Chennai,Google Ad,No
CUST02030,2023-01-27,2024-12-29,3,2694,898.0,2023-01,Delhi,Instagram Ad,No
CUST02031,2023-07-29,2024-01-05,3,1077,359.0,2023-07,Pune,Instagram Ad,No
CUST02032,2023-09-27,2024-04-08,3,958,319.3333333333333,2023-09,Mumbai,Instagram Ad,No
CUST02033,2023-03-20,2024-01-15,3,1495,498.3333333333333,2023-03,Delhi,Referral,No
CUST02034,2023-04-17,2024-09-15,4,1245,311.25,2023-04,Delhi,Organic Search,Yes
CUST02035,2023-02-13,2024-10-11,5,1707,341.4,2023-02,Jaipur,Google Ad,No
CUST02036,2023-06-12,2024-11-07,3,1596,532.0,2023-06,Hyderabad,Organic Search,No
CUST02037,2023-08-28,2023-11-22,2,847,423.5,2023-08,Mumbai,Instagram Ad,No
CUST02038,2023-05-14,2023-12-05,4,1496,374.0,2023-05,Delhi,Google Ad,No
CUST02039,2023-01-27,2024-01-28,3,2395,798.3333333333334,2023-01,Jaipur,Referral,Yes
CUST02040,2023-10-30,2024-12-10,6,2922,487.0,2023-10,Delhi,Google Ad,No
CUST02042,2023-06-01,2023-06-01,1,249,249.0,2023-06,Delhi,Instagram Ad,No
CUST02043,2023-06-14,2024-12-16,2,747,373.5,2023-06,Mumbai,Referral,No
CUST02044,2023-04-16,2024-12-19,3,1108,369.3333333333333,2023-04,Delhi,Organic Search,No
CUST02045,2023-02-15,2023-02-15,1,998,998.0,2023-02,Hyderabad,Instagram Ad,Yes
CUST02046,2023-12-22,2024-11-07,4,1077,269.25,2023-12,Mumbai,Instagram Ad,No
CUST02047,2023-03-24,2024-06-18,3,1188,396.0,2023-03,Mumbai,Instagram Ad,No
CUST02048,2024-12-12,2024-12-12,1,599,599.0,2024-12,Delhi,Referral,No
CUST02049,2023-01-13,2024-08-18,3,797,265.6666666666667,2023-01,Mumbai,Google Ad,No
CUST02050,2023-05-19,2024-06-16,4,900,225.0,2023-05,Delhi,Organic Search,Yes
CUST02051,2023-10-23,2023-10-23,1,180,180.0,2023-10,Bangalore,Influencer,No
CUST02052,2023-09-26,2023-09-26,1,180,180.0,2023-09,Delhi,Instagram Ad,Yes
CUST02053,2023-07-28,2023-07-28,1,698,698.0,2023-07,Mumbai,Instagram Ad,No
CUST02055,2024-03-10,2024-03-10,1,599,599.0,2024-03,Delhi,Instagram Ad,No
CUST02057,2024-01-17,2024-01-17,1,199,199.0,2024-01,Bangalore,Google Ad,Yes
CUST02058,2023-06-24,2023-07-03,2,648,324.0,2023-06,Bangalore,Instagram Ad,No
CUST02059,2023-04-09,2024-08-27,6,2556,426.0,2023-04,Pune,Instagram Ad,No
CUST02060,2023-05-12,2024-06-16,2,559,279.5,2023-05,Chennai,Organic Search,Yes
CUST02061,2023-03-28,2024-12-27,8,3555,444.375,2023-03,Hyderabad,Instagram Ad,No
CUST02062,2023-02-25,2024-07-30,2,948,474.0,2023-02,Hyderabad,Instagram Ad,No
CUST02063,2024-01-18,2024-03-01,2,779,389.5,2024-01,Chennai,Influencer,No
CUST02064,2024-05-18,2024-06-04,2,898,449.0,2024-05,Pune,Google Ad,No
CUST02065,2023-03-07,2024-11-10,3,928,309.3333333333333,2023-03,Lucknow,Organic Search,No
CUST02066,2023-06-14,2024-05-10,2,1496,748.0,2023-06,Mumbai,Referral,Yes
CUST02067,2023-10-02,2024-05-03,4,1487,371.75,2023-10,Mumbai,Organic Search,No
CUST02068,2023-03-22,2024-08-11,2,609,304.5,2023-03,Hyderabad,Instagram Ad,Yes
CUST02069,2023-05-18,2024-09-05,3,1796,598.6666666666666,2023-05,Pune,Google Ad,No
CUST02070,2023-02-09,2024-02-03,2,1198,599.0,2023-02,Bangalore,Google Ad,Yes
CUST02071,2023-04-11,2024-06-22,3,659,219.66666666666666,2023-04,Lucknow,Referral,No
CUST02072,2023-04-24,2024-10-02,5,2056,411.2,2023-04,Kolkata,Google Ad,Yes
CUST02074,2023-04-29,2023-11-07,2,839,419.5,2023-04,Mumbai,Referral,No
CUST02075,2023-04-19,2023-12-03,3,1247,415.6666666666667,2023-04,Pune,Instagram Ad,No
CUST02076,2023-01-17,2024-12-07,5,2775,555.0,2023-01,Delhi,Organic Search,Yes
CUST02077,2023-11-26,2024-11-06,3,996,332.0,2023-11,Mumbai,Instagram Ad,No
CUST02078,2023-03-18,2024-10-24,2,778,389.0,2023-03,Bangalore,Google Ad,No
CUST02079,2024-12-24,2024-12-24,1,180,180.0,2024-12,Pune,Google Ad,No
CUST02080,2023-02-05,2024-10-07,4,1488,372.0,2023-02,Hyderabad,Referral,No
CUST02081,2023-09-12,2024-06-04,2,609,304.5,2023-09,Hyderabad,Instagram Ad,No
CUST02082,2023-01-01,2023-09-11,2,900,450.0,2023-01,Chennai,Instagram Ad,No
CUST02083,2023-03-26,2024-09-25,5,2555,511.0,2023-03,Bangalore,Organic Search,No
CUST02084,2024-03-18,2024-06-12,2,598,299.0,2024-03,Bangalore,Referral,No
CUST02085,2023-02-25,2024-11-16,3,908,302.6666666666667,2023-02,Bangalore,Google Ad,No
CUST02086,2023-02-12,2023-07-14,2,1547,773.5,2023-02,Bangalore,Instagram Ad,No
CUST02087,2023-03-21,2023-12-05,3,628,209.33333333333334,2023-03,Chennai,Referral,Yes
CUST02088,2023-06-09,2024-08-11,3,957,319.0,2023-06,Pune,Referral,Yes
CUST02089,2023-02-19,2023-02-19,1,180,180.0,2023-02,Bangalore,Instagram Ad,No
CUST02090,2023-02-25,2024-12-27,4,1686,421.5,2023-02,Bangalore,Instagram Ad,Yes
CUST02091,2023-07-03,2024-03-13,2,1378,689.0,2023-07,Mumbai,Instagram Ad,No
CUST02093,2024-04-10,2024-07-29,2,848,424.0,2024-04,Mumbai,Instagram Ad,No
CUST02094,2023-04-24,2024-06-13,2,1396,698.0,2023-04,Hyderabad,Organic Search,No
CUST02095,2023-01-29,2024-04-12,2,540,270.0,2023-01,Delhi,Organic Search,No
CUST02096,2023-09-19,2024-08-16,5,2715,543.0,2023-09,Mumbai,Organic Search,No
CUST02097,2023-05-29,2024-09-20,2,479,239.5,2023-05,Bangalore,Influencer,No
CUST02098,2023-08-05,2023-08-05,1,599,599.0,2023-08,Mumbai,Organic Search,Yes
CUST02099,2023-05-17,2024-11-13,4,3174,793.5,2023-05,Hyderabad,Referral,No
CUST02100,2023-11-01,2024-08-21,2,847,423.5,2023-11,Bangalore,Referral,No
CUST02101,2023-05-23,2024-10-19,5,2115,423.0,2023-05,Ahmedabad,Organic Search,No
CUST02102,2023-08-29,2024-11-21,5,2076,415.2,2023-08,Mumbai,Instagram Ad,Yes
CUST02103,2023-01-16,2024-09-17,3,1407,469.0,2023-01,Delhi,Google Ad,No
CUST02104,2024-01-17,2024-09-10,3,747,249.0,2024-01,Bangalore,Instagram Ad,Yes
CUST02105,2023-06-03,2024-06-11,3,678,226.0,2023-06,Pune,Referral,Yes
CUST02106,2023-04-07,2024-11-13,5,3342,668.4,2023-04,Delhi,Instagram Ad,Yes
CUST02107,2023-01-25,2023-01-25,1,499,499.0,2023-01,Delhi,Instagram Ad,No
CUST02108,2023-04-14,2023-04-14,1,498,498.0,2023-04,Mumbai,Instagram Ad,No
CUST02109,2024-12-15,2024-12-15,1,1497,1497.0,2024-12,Kolkata,Influencer,Yes
CUST02110,2023-04-21,2024-08-02,3,978,326.0,2023-04,Mumbai,Organic Search,No
CUST02111,2023-05-18,2024-05-26,4,1744,436.0,2023-05,Mumbai,Organic Search,No
CUST02112,2023-08-05,2024-11-26,4,1276,319.0,2023-08,Hyderabad,Google Ad,No
CUST02113,2024-02-13,2024-02-13,1,349,349.0,2024-02,Chennai,Organic Search,Yes
CUST02114,2023-11-01,2024-08-04,2,848,424.0,2023-11,Bangalore,Influencer,Yes
CUST02115,2024-01-14,2024-01-14,1,1198,1198.0,2024-01,Delhi,Influencer,No
CUST02116,2024-09-08,2024-12-09,3,828,276.0,2024-09,Ahmedabad,Instagram Ad,No
CUST02117,2023-06-05,2024-09-22,5,2924,584.8,2023-06,Delhi,Google Ad,No
CUST02118,2024-03-11,2024-10-03,2,778,389.0,2024-03,Mumbai,Instagram Ad,No
CUST02119,2023-03-13,2024-10-11,3,2656,885.3333333333334,2023-03,Mumbai,Referral,No
CUST02120,2023-05-14,2023-05-14,1,249,249.0,2023-05,Pune,Organic Search,No
CUST02121,2023-01-11,2024-04-17,3,1127,375.6666666666667,2023-01,Delhi,Influencer,No
CUST02122,2023-03-03,2024-03-08,2,1178,589.0,2023-03,Chennai,Instagram Ad,No
CUST02123,2023-10-11,2024-08-18,4,1943,485.75,2023-10,Mumbai,Referral,Yes
CUST02124,2023-02-06,2024-07-20,2,1677,838.5,2023-02,Ahmedabad,Instagram Ad,No
CUST02125,2024-11-30,2024-11-30,1,499,499.0,2024-11,Bangalore,Instagram Ad,No
CUST02126,2023-11-18,2024-03-21,2,758,379.0,2023-11,Delhi,Instagram Ad,No
CUST02127,2023-12-09,2024-02-26,3,2395,798.3333333333334,2023-12,Hyderabad,Instagram Ad,No
CUST02128,2023-10-12,2024-05-23,2,959,479.5,2023-10,Delhi,Instagram Ad,No
CUST02129,2024-11-19,2024-12-01,2,997,498.5,2024-11,Hyderabad,Instagram Ad,No
CUST02130,2023-02-02,2024-10-31,6,3491,581.8333333333334,2023-02,Ahmedabad,Google Ad,No
CUST02131,2023-05-04,2024-07-10,2,1046,523.0,2023-05,Bangalore,Instagram Ad,No
CUST02132,2023-01-15,2024-01-01,4,2785,696.25,2023-01,Mumbai,Google Ad,No
CUST02133,2024-08-07,2024-08-07,1,180,180.0,2024-08,Pune,Influencer,Yes
CUST02134,2023-06-22,2023-06-22,1,1198,1198.0,2023-06,Chennai,Google Ad,No
CUST02135,2023-04-19,2024-01-11,2,678,339.0,2023-04,Kolkata,Google Ad,No
CUST02136,2023-05-25,2024-05-21,4,1476,369.0,2023-05,Hyderabad,Referral,No
CUST02138,2024-01-06,2024-01-06,1,1198,1198.0,2024-01,Mumbai,Influencer,Yes
CUST02139,2023-02-03,2024-01-22,2,848,424.0,2023-02,Bangalore,Google Ad,No
CUST02140,2024-01-21,2024-09-27,2,897,448.5,2024-01,Pune,Referral,No
